time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,-0.730834216600105,-2.95773647388016,1953.25,12.3853812359143,9.74444444444444,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6196.22103868761,125896.18909091,1451.96662354788,-3892.07389342638,0.0179012528665133
0.1,-0.469272615049151,-2.03483432150486,1952.83,12.3853812359143,10.05,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6093.32776993305,125589.238993007,1451.96662354788,-3892.07389342638,0.0179012528665133
0.2,-0.230789465613714,-1.04521420166918,1952.42,12.3853812359143,10.4527777777778,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6064.44583668968,125276.251972028,1451.96662354788,-3892.07389342638,0.0179012528665133
0.3,0,0,1952,12.3853812359143,10.9194444444444,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6092.90816869072,124951.355748252,1451.96662354788,-3892.07389342638,0.0179012528665133
0.4,0.23078989218307,1.08969381135995,1951.57,12.3853812359143,11.3388888888889,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6167.74815919222,124608.678041958,1451.96662354788,-3892.07389342638,0.0179012528665133
0.5,0.492351630173259,2.19050689449612,1951.18,12.3853812359143,11.6,3.07631900998263,2.30952382682199,11.1626401660348,-4.84347319347462,0.0323988620970323,0.200069654131578,-3.06963533638949,1.38678233956404,2.69637769806043,6279.93578913349,124242.346573427,1451.96662354788,-3892.07389342638,0.0179012528665133
0.6,0.730833705651773,3.32467507187042,1950.67,12.6915611854474,11.9444444444444,4.02954584553512,2.31703935854214,11.2256653707302,-5.44898989899143,0.700460885018476,0.252969107339563,-3.9601263743169,2.0518697597326,3.47234668225982,6474.59509132544,123834.012755245,1825.24348717563,-4244.03328899599,0.0215302874186203
0.7,0.946237268369743,4.44772640894916,1950.06,12.9626044577957,12.2611111111111,4.39436775537551,2.40904575215736,11.2443465744031,-5.98249805749968,1.93319303531462,0.285486162029059,-3.93595354507456,2.42343969978972,3.73013097423542,6661.02716771744,123391.323356643,2145.22521540816,-4590.54479893114,0.0218159039838845
0.8,1.20010499077724,5.55965553880198,1949.43,13.1918673539545,12.45,4.71251106299976,2.64914372164876,11.2371085302491,-6.38238150738274,3.59494720685861,0.147520583688168,-3.04341137150122,2.32002401689637,4.159482402765,6854.94374281951,122915.686993007,2214.47049696615,-4880.75852935006,0.0235704676683858
0.9,1.4693591319936,6.67158707030044,1948.75,13.3519392221205,12.6888888888889,5.79553795241203,3.11527799721684,11.2173648783487,-6.5375874125893,5.59625415954705,-0.284385060295851,-1.47963667063272,1.79128216044381,5.51692617153174,7069.0422988821,122416.323692308,1976.49348767791,-5071.36647594858,0.0309173388715501
1,1.82323589393093,7.79463776098394,1948.12,13.4914491711516,12.9055555555556,7.76927581871677,3.82010616605274,11.2041873701496,-6.47241647241831,7.68504935443945,-1.11320103670133,0.249893215222104,1.13166334270189,7.6776242409841,7317.96466599266,121899.471608392,1443.38787147616,-5135.62056074387,0.0422285977089668
1.1,2.24634837044502,8.91768564765968,1947.51,13.5971696705714,13.0777777777778,9.99879334786299,4.68439869273371,11.0717822079652,-6.35256410256568,9.59578394944274,-2.31927330333144,1.58674829552146,0.676028089231585,9.96723358871158,7448.87767828055,121389.040615385,818.542327699988,-5067.52291424174,0.0539579759663473
1.2,2.76177724919582,10.0073781041659,1946.87,13.6631878816787,13.2555555555556,12.1741586114899,5.67696542567865,10.7604278400866,-6.21835664335775,11.0723844504341,-3.97603624057866,3.13106631886081,0.0441775088775735,12.1687513638084,7450.15267599272,120890.518825175,197.156542108571,-4853.02661385206,0.0652126750587212
1.3,3.39259911072874,11.074829319266,1946.27,13.711554437638,13.5111111111111,14.1373708763297,6.86908977800038,10.291571931606,-5.90811965811962,11.993387688795,-5.73208663039298,4.8132203256058,-0.367982109228369,14.1369472733988,7439.18142205658,120417.498461539,-41.2164793032242,-4500.0385704265,0.0751706139671572
1.4,4.12343070271264,12.0978058164496,1945.67,13.7179376224484,13.65,15.4134761758573,8.1033532557611,9.65016170639519,-5.4214257964263,12.2627580205941,-6.96768775736571,6.21702025635524,-0.114810803599897,15.4110688949489,7419.94483831985,119983.169286714,402.961651333392,-4055.87996120419,0.0819050914570742
1.5,4.98504270868359,12.9873507555568,1945.15,13.7042992530637,13.6722222222222,15.2290275321478,9.32655830304021,8.8964363287883,-4.65580808080938,11.7088104533855,-7.14414681100004,6.6172655745772,1.08263380098574,15.2001578161551,7482.18971705655,119598.544111888,1450.36957353855,-3589.84658516349,0.0808831956563293
1.6,5.98512564446768,13.8546551310778,1944.7,13.7574973338977,13.975,13.2262917091249,10.4279601969341,8.10031170720952,-3.86151903651975,10.2028185227067,-6.38956648403461,5.4782046980449,2.43379393189166,13.1050819531034,7627.67646442113,119265.7633007,2470.93959817752,-3171.84548845133,0.0686877318487131
1.7,7.11599107432266,14.6552462999612,1944.38,14.0384072683347,14.1416666666667,9.71755054631349,11.383884081193,7.50199341320087,-3.34726107226267,7.91039273406511,-4.84978181279733,2.88722908361422,3.13451891990698,9.38055079641882,7974.05247965235,118973.740867133,3080.68668563002,-2881.25188289606,0.0466727969738225
1.8,8.26223964074617,15.3557621258941,1944.08,14.4163685141326,14.0444444444444,6.02920579629243,12.0670424970313,7.18530646721605,-3.25415695415832,5.2879775885308,-2.88862331947016,-0.21088118800742,3.03410993600684,5.29348712957005,8387.85157284902,118696.26193007,3138.69362743696,-2769.59307676004,0.0250690090757006
1.9,9.48542017125077,16.0340413154155,1943.8,14.7258186727106,14.2027777777778,3.92129942934713,12.4253404382817,7.06832647816054,-3.53545066045163,2.590917040551,-1.01173584129518,-2.76407827150739,2.36414763515442,2.98938755269655,8697.44232467747,118421.728279721,2510.94598394794,-2838.95191582249,0.0144269545928534
2,10.7470650532103,16.7234397017807,1943.4,14.8732018968418,14.5944444444444,3.83290283286745,12.5090643088559,6.99389613300419,-3.97754467754607,0.125547568020377,0.391066872870359,-3.81083306316491,1.30861683950128,3.54933431460536,8817.3388860168,118131.992559441,1324.33749572119,-3043.78982867922,0.0162856869748465
2.1,12.0240921079661,17.5017907462367,1942.93,14.9684929965416,15.1083333333333,4.11942264613882,12.4005839131555,7.12059765644793,-4.42474747474862,-1.89779723695148,1.23902749725573,-3.4398865455106,0.034034936720073,4.11941162293356,8888.06536493432,117815.218741259,-101.775932772756,-3304.02121212082,0.0183850735595478
2.2,13.2241922399429,18.2245471024468,1942.44,14.9250544247322,14.9,4.59970335170151,12.1492425968139,7.29671833803234,-4.68092463092545,-3.42491603543633,1.97613643254141,-2.34991614187565,-1.08482314587142,4.4508691338877,8849.25901114764,117466.723636364,-1242.31311264059,-3543.37687547891,0.0200664508024244
2.3,14.4089032113305,18.9250633440663,1942,14.7275396769957,14.7055555555556,5.62485968913071,11.7280520389007,7.5099463125469,-4.79102564102753,-4.70365354651073,2.80837670675741,-1.2758174280621,-1.89858332589268,5.29050788124737,8655.40916961611,117095.96509091,-2014.27502380641,-3717.561316772,0.0244109929839287
2.4,15.555151705898,19.6589390756898,1941.54,14.4518481150799,14.5444444444444,6.87907424493306,11.2040058370297,7.77416953755549,-4.78418803419019,-5.78955471450009,3.66784141167134,-0.591318910521199,-2.31962048873018,6.4963371384658,8383.44539621688,116712.785118881,-2419.04470773467,-3814.05340375266,0.0310079270589631
2.5,16.6552415867281,20.504007731018,1941.05,14.224848584774,14.475,8.01479413388677,10.5953636444568,8.15822418950099,-4.85056332556435,-6.73164184635119,4.33266779414798,-0.387185803706931,-2.39716075852665,7.66257031518091,8120.26052902866,116329.897846154,-2580.72178729645,-3859.76101781706,0.0377961471022898
2.6,17.686091935296,21.3268357827149,1940.56,14.0468629149129,14.2388888888889,9.12324052318588,9.85723424496157,8.700731025377,-4.94434731934896,-7.65779290751436,4.9269659102976,-0.562789790498292,-2.12387814423625,8.85912802392017,7898.81316702983,115947.870377623,-2476.03179432258,-3892.6825109628,0.0449667179144532
2.7,18.6323215799546,22.2386198393633,1940.05,13.8266861454755,14.0583333333333,10.3181455073489,8.99855624289721,9.22122705238327,-5.0171911421926,-8.8912733144938,5.18639339012504,-0.714639182148991,-2.06833584581922,10.096671327053,7646.01956167839,115562.037818182,-2438.85300538489,-3935.39806640945,0.0528761384774345
2.8,19.4708473592209,23.1615208153055,1939.55,13.6284869593676,13.6583333333333,11.6675749904942,8.11829857122249,9.71360081424819,-5.04726107226261,-10.4806808571052,5.09043537947892,-0.612456184279454,-2.38820442946824,11.4480196520029,7438.14538935796,115165.64979021,-2517.78178270627,-3978.00111627277,0.0614881518582943
2.9,20.2247520980588,24.1622586210776,1939.04,13.3905392578016,13.4138888888889,12.8879788183648,7.06381695110148,10.1584327765195,-5.12008547008652,-12.1337290191157,4.32969075152666,-0.355522305114845,-2.98025814537966,12.6152815315744,7172.75800130016,114761.523524476,-2873.2890778103,-4019.19393743812,0.0699286399238273
3,20.863262065532,25.2074733687899,1938.55,13.1414760744441,13.2055555555556,13.8542437374625,5.7770534335265,10.6055095821821,-5.18142968143075,-13.4957353185768,3.13069678824453,-0.0627325115969439,-3.38150029145913,13.5230159446905,6891.90105857553,114355.549594406,-3244.54922347541,-4035.91338288759,0.0777959435884006
3.1,21.4248405705424,26.2860430025957,1938.03,12.7916482585911,13.0888888888889,14.2714377322672,4.27614845485558,10.9057981683874,-5.13851981352131,-14.1287909412147,1.97936492708789,0.365124596328481,-3.18226801625398,13.9401097454871,6536.61962603851,113954.716195805,-3232.26922947749,-4016.58242913265,0.0850237630722064
3.2,21.8171753525136,27.3979722501694,1937.49,12.5219168571842,12.9111111111111,13.6460416125196,2.84303000929363,11.0987597010265,-5.0530303030319,-13.5595361117019,1.2590691557923,0.876457065121232,-2.3163247696601,13.4147064138298,6269.74027813703,113559.846545455,-2547.11219590386,-3961.35295515693,0.0857662721405877
3.3,21.9710282643185,28.4987786900147,1936.97,12.2104503876257,12.4222222222222,11.7554331064431,1.56302321387448,11.0236104455121,-5.01318958819167,-11.6231830307093,1.29972437195903,1.1842889476922,-0.800684204489728,11.7000781452627,5940.96111697104,113160.714461538,-1054.11547052895,-3889.39461880838,0.0786620987133888
