time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,-0.162978108748074,-3.09172708265743,3631.09,11.8019660942615,9.575,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5602.16069703254,99756.257286714,644.503531564872,-2907.55649485794,0.016022351305728
0.1,-0.131934660530533,-2.07968763837792,3630.8,11.8019660942615,10.0611111111111,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5550.56025037377,99548.3676083924,644.503531564872,-2907.55649485794,0.016022351305728
0.2,-0.0776085183463104,-1.04540318570074,3630.51,11.8019660942615,10.4333333333333,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5534.94211153119,99327.5076923084,644.503531564872,-2907.55649485794,0.016022351305728
0.3,0,0,3630.21,11.8019660942615,10.7138888888889,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5548.1700769172,99091.1072727277,644.503531564872,-2907.55649485794,0.016022351305728
0.4,0.0853695289568515,1.08989093401513,3629.9,11.8019660942615,11.0722222222222,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5585.64328043297,98836.5960839162,644.503531564872,-2907.55649485794,0.016022351305728
0.5,0.162978170923574,2.23538842841105,3629.6,11.8019660942615,11.5361111111111,2.31217355376721,0.805708769312517,11.1946661559487,-3.64920357420739,-0.800968725255626,-0.0118675648334071,-2.16897551964235,0.604715537171367,2.22169893775664,5643.87254846885,98561.4038601399,644.503531564872,-2907.55649485794,0.016022351305728
0.6,0.24834742251561,3.36976173238093,3629.19,11.9451302453723,11.6638888888889,3.55501720232516,0.664571313519646,11.2162681023596,-4.05460372960735,-1.92222356417928,0.0302636655947258,-2.99036586201195,0.936510451988045,3.42935054874984,5733.26119427374,98259.7223496505,804.440333468945,-3190.88412668945,0.0240348883426433
0.7,0.302673329523836,4.48189487508385,3628.74,12.0584129247571,11.5944444444444,4.79409915278395,0.409720227952909,11.1987245959574,-4.4526418026441,-3.4877542479324,0.146151484608455,-3.2859696797597,1.23058920032229,4.64898734349549,5803.96784414469,97928.2220979024,956.438590693166,-3477.42369341608,0.0318658845249133
0.8,0.294912414705674,5.57178262290424,3628.29,12.1649856883595,11.4833333333333,6.13651078583397,-0.0163887438287922,11.1788691942367,-4.79786324786487,-5.46347414434224,0.150264740717072,-2.79009594932823,1.24585663811753,6.02278739756462,5880.34030727543,97566.6104055945,979.998013264674,-3717.75395504237,0.0406029977924707
0.9,0.28715144040374,6.69503674496401,3627.8,12.2470199241653,11.7166666666667,7.81423485765851,-0.679241221871403,11.1715872582224,-4.97229992230317,-7.67721754445723,-0.252801204925791,-1.43481313644377,0.777724965868833,7.77116503172147,5970.16931712322,97184.8207552449,739.597690666129,-3867.97261055995,0.05183987209119
1,0.19402094745236,7.7960481182807,3627.31,12.3576489892945,11.7777777777778,9.78389583270856,-1.53612922354157,11.1925188702019,-5.00792540792773,-9.71033070395276,-1.13395357177306,0.385025430624233,0.0239808865041632,9.7814429663883,6094.45292077579,96787.7375664336,245.148292844585,-3902.68591324823,0.0640676516009095
1.1,-0.00776080880713215,8.94154182936552,3626.8,12.3926935069304,12.1194444444444,11.8196941440402,-2.59316033642741,11.0772208754599,-4.91421911422057,-11.3938951224614,-2.3695806080449,2.06625539055244,-0.553245555521818,11.81655175788,6118.87592390546,96400.3866293708,-268.535176326665,-3807.90550312165,0.0768773757215315
1.2,-0.341477532556516,10.0425527632489,3626.31,12.3155480627142,12.2916666666667,13.6520223815237,-3.85470278065735,10.7493701055548,-4.61140248640471,-12.578730439251,-3.81849954541773,3.68406254886206,-0.775271454387595,13.6431070197126,6047.48328909697,96032.6099580421,-525.607112849007,-3577.46507213047,0.0898644869633054
1.3,-0.799366480383223,11.0879545716718,3625.88,12.1929043322171,12.2388888888889,15.0630661527368,-5.17778399644477,10.2255570482756,-4.15878010878432,-13.2315446273384,-5.14310977986725,5.03692470548382,-0.412415662216185,15.0617963059409,5931.01959519392,95689.1456223774,-219.68084610334,-3226.6664100937,0.101282919396397
1.4,-1.35814736587858,12.0999947961573,3625.46,12.1680681532863,12.3055555555556,15.7431832484223,-6.43249524810917,9.6605267593326,-3.6550116550145,-13.3113532850147,-5.94739305097479,5.94005121292317,0.530841094786863,15.7286059867964,5894.3719229129,95379.6526993008,752.439110469718,-2792.00535445982,0.106267938573094
1.5,-2.08766680113825,13.0119432635154,3625.16,12.2937873973055,12.2472222222222,15.1265991272329,-7.71896985914383,9.07691854804002,-3.02725330225655,-12.5949880540554,-5.92124862853747,5.92613632590814,2.07696172661736,15.0062888410723,6033.35861542047,95119.3332587416,2096.73731828009,-2336.15060655017,0.0991372800836773
