time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,0.353852863547386,-3.04719094452661,2984.37,11.6243806353843,10.0666666666667,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5431.41065420915,106936.518713287,968.978717628829,-3342.59184654716,0.00821724021239081
0.1,0.230773651500356,-2.04628949913001,2984.05,11.6243806353843,10.2555555555556,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5383.33963748697,106733.952503497,968.978717628829,-3342.59184654716,0.00821724021239081
0.2,0.123079102829995,-1.03426462205152,2983.76,11.6243806353843,10.4083333333333,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5373.03992674874,106496.609958043,968.978717628829,-3342.59184654716,0.00821724021239081
0.3,0,0,2983.46,11.6243806353843,10.6166666666667,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5390.32222113944,106228.122377623,968.978717628829,-3342.59184654716,0.00821724021239081
0.4,-0.115386903412492,1.05650924125838,2983.08,11.6243806353843,10.7888888888889,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5426.63132517447,105932.121062938,968.978717628829,-3342.59184654716,0.00821724021239081
0.5,-0.253851087483792,2.12413955014141,2982.68,11.6243806353843,11.0333333333333,1.54575458888323,-1.27283979837478,10.759138704491,-4.21272338772604,-0.345390978805971,0.575857154325478,-1.3922826073126,1.07538253223432,1.14913144038557,5473.49536225664,105612.237314685,968.978717628829,-3342.59184654716,0.00821724021239081
0.6,-0.392314890311575,3.22513051496928,2982.2,11.8663777853357,11.3333333333333,2.057945369337,-1.35184089642243,10.8681453146001,-4.56802641802828,-1.25858230931444,0.694285103994956,-1.47277897466899,1.34621432002361,1.64104824202964,5619.51156712834,105270.60234965,1092.96374438112,-3539.47777169327,0.011054181146235
0.7,-0.538471401238226,4.30388172373205,2981.77,12.0271395156813,11.2833333333333,3.12709157001941,-1.51552105549075,10.9464972030086,-4.74652292152382,-2.90329769112286,0.486331084652816,-1.05501008531082,1.22483489713429,2.90606307362183,5743.91962994943,104906.521006993,968.795957855686,-3664.26337816069,0.0198907259922651
0.8,-0.692319929254032,5.38263014672825,2981.3,12.1091611052212,11.3638888888889,5.1409756421586,-1.86694021371286,10.9791158049416,-4.75450660450758,-5.13463097153462,-0.197035134731626,-0.162396105577699,0.676751326271047,5.08490355312362,5840.18076748024,104533.43916084,582.236046963033,-3714.68769817549,0.0347553412919437
0.9,-0.892323351052615,6.4836232107218,2980.79,12.134680022042,11.5416666666667,7.83326851353829,-2.45812677786055,10.9276784130274,-4.66839549339637,-7.61817123977597,-1.32539509603001,1.25175493051163,-0.131915116865768,7.83097650609348,5878.00744503245,104164.327048951,110.830815913033,-3661.3004587014,0.0531893599914583
1,-1.1846360516556,7.58461623104326,2980.34,12.1235973634891,11.7805555555556,10.6375170844631,-3.3801115130108,10.7479204046554,-4.47645687645963,-9.89708579599981,-2.66085326339271,2.85031969778062,-0.652010984309148,10.6358397546324,5864.98754454906,103804.233734266,-141.440336537465,-3481.6952809423,0.0722370372370022
1.1,-1.56156471373329,8.65224320017629,2979.92,12.0944870857766,11.9333333333333,12.7075926005092,-4.51570161629388,10.4093172722943,-4.1870240870259,-11.4760344707068,-3.79269901074968,3.9241529967016,-0.337970763255137,12.7075796638419,5814.95415699975,103467.940531469,86.9778606489573,-3200.25300601491,0.0868429805140346
1.2,-2.06926547529789,9.67538814988565,2979.52,12.081841823999,12.0305555555556,13.441337631362,-5.70124321125425,9.95395156974856,-3.79283216783427,-11.8700914997369,-4.47602869919781,4.44248266086669,0.519003197805927,13.4303679532671,5800.03592570373,103151.056951049,679.68201789971,-2874.50847734981,0.0920136391971751
1.3,-2.70773616193587,10.6429250663508,2979.15,12.1471280608732,12.1388888888889,12.6234625942572,-6.88309473283782,9.46767262542532,-3.24636752137002,-11.0191020406692,-4.59672796124017,4.09893768387418,1.56568280726235,12.5689993030278,5906.54330210465,102883.621258741,1404.41196897198,-2561.11451024447,0.0848916290867523
1.4,-3.47697945766216,11.5548587750025,2978.83,12.3396293992022,12.3388888888889,10.3081479226758,-7.93434631391529,9.01792521214398,-2.82659285159557,-9.08324157411849,-4.12732553390926,2.59187577617287,2.23049598002261,10.1657830778142,6124.53973238806,102650.70579021,1940.34729999697,-2332.93819192477,0.0660942409193037
1.5,-4.29237735950979,12.4223079997182,2978.57,12.5698779873333,12.4222222222222,7.20495197548729,-8.71778173587617,8.65918992662117,-2.64963092463301,-6.47437825044561,-3.15889688733778,0.123002822742847,2.28823352962107,6.9207726361949,6369.9984647605,102427.156699301,2064.84935692571,-2256.71597926593,0.0432395861997696
1.6,-5.17700483047581,13.3008763315142,2978.31,12.7689299288321,12.7222222222222,4.72939093437674,-9.18609424260493,8.42568541397153,-2.76930846931006,-3.5402738170166,-1.94528036565676,-2.4595699237269,1.79672662261037,4.35415239423652,6571.83757056977,102201.961174826,1657.3048571249,-2343.83868942369,0.0268317881274096
1.7,-6.15394330188488,14.1349625569512,2978.12,12.9056474038172,12.9472222222222,4.25843355740517,-9.39143134031075,8.27249976076605,-3.15000000000125,-0.581340018603285,-0.521629030772572,-4.18619198076965,1.11043972679773,4.0594230410529,6692.62348735923,101963.136839161,948.411805325408,-2565.02996039059,0.0246830556373751
1.8,-7.0847245526458,14.9468040563189,2977.71,13.0059096255149,12.9416666666667,4.86863386362685,-9.29755835206446,8.28900300131899,-3.74186091686227,2.02730519967956,0.949287309125961,-4.323480418614,0.399627516712043,4.84639904267317,6732.81564162203,101691.054545455,213.07106408343,-2847.88651507092,0.0286851865721158
1.9,-7.97704547078778,15.7808896202534,2977.27,13.036867008973,12.8472222222222,5.75113342924898,-8.9698342550982,8.45104440282974,-4.25227272727378,4.16590194930878,2.23961478743438,-3.27183775173459,-0.347293529309316,5.73907509635598,6706.57314425245,101386.519216783,-437.921455227784,-3118.1606741979,0.03377642492403
2,-8.86167350445975,16.6372175310434,2976.84,12.9244027451829,12.8888888888889,6.86404655422628,-8.45329627248119,8.70872148596117,-4.44298756798893,5.88169963526154,3.12254884176057,-1.66446184395123,-1.17074331647389,6.76576504218911,6608.95032941677,101061.787636363,-1030.0461659158,-3322.56093109668,0.0404900631303939
