time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,-2.96409360993289,-2.30162384987409,1332.9,13.3786456207632,12.125,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7147.10806577174,67110.4981258739,-10.293796171689,-2246.18586890986,0.00775268389933642
0.1,-2.02444581187764,-1.50105975666708,1332.75,13.3786456207632,12.2555555555556,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7167.88992052947,67015.7184335663,-10.293796171689,-2246.18586890986,0.00775268389933642
0.2,-1.02368068861299,-0.767207474241622,1332.63,13.3786456207632,12.3833333333333,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7174.20605226619,66873.3385174824,-10.293796171689,-2246.18586890986,0.00775268389933642
0.3,0,0,1332.39,13.3786456207632,12.8,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7169.24849575361,66693.1272167832,-10.293796171689,-2246.18586890986,0.00775268389933642
0.4,1.09243753878515,0.756090469181348,1332.11,13.3786456207632,13.3583333333333,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7156.76623089832,66484.8533706292,-10.293796171689,-2246.18586890986,0.00775268389933642
0.5,2.1543170446002,1.51218102531627,1331.78,13.3786456207632,13.3333333333333,1.38786277577105,10.6467115164803,7.5407042716892,-2.96200466200531,-0.56413612488041,1.03821813150933,0.728022409257509,-0.0249430665953514,1.38785581245345,7140.59509498053,66258.2858181815,-10.293796171689,-2246.18586890986,0.00775268389933642
0.6,3.1932754698395,2.25715094718223,1331.48,13.4031148880248,13.1916666666667,2.1343240255086,10.5721687897706,7.70232812498847,-2.92350427350504,-0.876083431502917,1.70421032452013,0.939938315374102,0.0832919458779666,2.13123400906532,7157.97741043109,66033.1085874123,198.494521728556,-2247.48679022656,0.0118718367614165
0.7,4.24751484470515,3.03547970787207,1331.21,13.3838360998028,13.3,2.512392136461,10.4396327619557,7.92289422902454,-2.71456876456952,-1.0586767038631,2.1630804456657,0.715821814159986,0.309516196201548,2.49464359763092,7171.48394326182,65808.3886993006,447.300943598222,-2203.96802451684,0.0139189108002608
0.8,5.28647254684868,3.84716357087185,1330.97,13.4168834083378,13.3277777777778,2.57806479486984,10.275621716324,8.21955215548983,-2.61979409479507,-1.10482339432543,2.32850186082807,-0.0621485158208677,0.592485698698549,2.52235318728869,7227.46691173726,65592.9620139859,669.989166367533,-2178.92775001237,0.0139382304724593
0.9,6.31015351227552,4.66996842405473,1330.7,13.4971348795882,13.3305555555556,2.88301263927282,10.1625701250294,8.4686712976483,-2.67888500388611,-1.19772473862159,2.35315134843361,-1.15753879419471,0.804394195569718,2.78825956843081,7318.5364741422,65377.919496503,789.25839095978,-2219.48416483271,0.0151972406497172
