time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,-1.45781891218025,3.60331814962566,2637.04,13.7506355386899,12.7888888888889,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7547.21288596523,83332.53365035,-387.925216653606,-4494.30853244651,0.0236252552087659
0.1,-0.961703060574076,2.42445558650122,2636.71,13.7506355386899,13.0472222222222,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7571.24419834378,83023.6627132871,-387.925216653606,-4494.30853244651,0.0236252552087659
0.2,-0.465585906539979,1.20110490118168,2636.27,13.7506355386899,13.6111111111111,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7582.62114124919,82663.33158042,-387.925216653606,-4494.30853244651,0.0236252552087659
0.3,0,0,2635.73,13.7506355386899,13.7333333333333,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7580.39443525597,82262.7177062943,-387.925216653606,-4494.30853244651,0.0236252552087659
0.4,0.496117425546006,-1.13437933883443,2635.13,13.7506355386899,13.6888888888889,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7563.81583926595,81832.9985454545,-387.925216653606,-4494.30853244651,0.0236252552087659
0.5,1.03803046409423,-2.26875830940267,2634.55,13.7506355386899,13.6583333333333,4.50739732492276,5.6621425060323,-11.122906987983,-5.77070707071,3.81531589022641,2.24292564712382,0.85397883110819,-0.601648755329409,4.4930007793695,7532.37899511539,81385.3515524477,-387.925216653606,-4494.30853244651,0.0236252552087659
0.6,1.62573759968824,-3.34752771220346,2634,13.6707921245862,13.5388888888889,7.24418541107091,6.31112037741324,-10.7173675464426,-5.6743589743604,6.06081863387883,3.70415353249687,1.42265468926604,-0.69643896189996,7.23341718687879,7437.57067397461,80926.966153847,-307.492612136002,-4453.26862079671,0.0385821028104113
0.7,2.29740468972748,-4.42629930354081,2633.43,13.6430612495189,13.7027777777778,9.42513921206926,7.15994074805888,-10.2482070898245,-5.46283993784209,7.7777442396657,5.03942865818623,1.71583871861077,-0.390694784356904,9.42083170111351,7443.64773169417,80483.9657622381,-203.216809697464,-4341.64463951073,0.050593027701139
0.8,3.06829348174305,-5.40497615408197,2632.95,13.5989788700338,13.5222222222222,10.6458782112852,8.04877814254273,-9.64663956096734,-5.20497280497518,8.63028955683726,5.99248972751065,1.71548591376988,0.20051799273771,10.6458739274306,7446.5147000884,80066.6314405601,-56.9998527662866,-4196.74800267468,0.0575561644987499
0.9,3.90787740315568,-6.35029088273288,2632.4,13.6116809339276,13.675,11.0059632590489,8.8948553182161,-9.00463198594425,-5.00759518259613,8.65942530872645,6.50502783898934,1.95708798884849,0.635384356179553,11.0001858979441,7459.21375853422,79667.4444755242,219.600536534332,-4023.06400867324,0.0593034020286956
