time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
0,-0.519977957778916,-2.93603037067674,3630.03,11.2469855514211,9.8,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5071.21876205521,97928.2769790216,-219.981966407319,-3662.28747664981,0.0257571392540284
0.1,-0.341477890366758,-1.96847405697215,3629.78,11.2469855514211,10.0277777777778,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5044.30216129465,97774.4452027979,-219.981966407319,-3662.28747664981,0.0257571392540284
0.2,-0.162977848179488,-0.989796481307204,3629.49,11.2469855514211,10.1611111111111,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5045.16890521187,97548.9386853156,-219.981966407319,-3662.28747664981,0.0257571392540284
0.3,0,0,3629.16,11.2469855514211,10.2527777777778,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5062.28705295243,97265.3587972031,-219.981966407319,-3662.28747664981,0.0257571392540284
0.4,0.155217310885341,1.01204136634453,3628.75,11.2469855514211,10.5083333333333,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5084.41409232961,96937.3069090914,-219.981966407319,-3662.28747664981,0.0257571392540284
0.5,0.32595584839102,2.04632281944528,3628.31,11.2469855514211,10.7861111111111,3.26181131371678,1.43530509670457,10.1108102139661,-4.71233488733641,-3.24931725956923,0.190084037470007,-0.212646306470214,-0.154690106011874,3.26128366081742,5099.91328110046,96578.3843916091,-219.981966407319,-3662.28747664981,0.0257571392540284
0.6,0.450129641160804,3.04724265099936,3627.83,11.2978236168772,10.7305555555556,5.78485229043977,0.922136157389056,10.1253260953163,-4.92628205128473,-5.73531783501582,0.285549459936006,0.699361751517733,-0.517154099194969,5.78001564512656,5038.24938025711,96205.6135384621,-322.237620052088,-3724.56757885585,0.0451398676529071
0.7,0.543259874993034,4.04816225159301,3627.31,11.2762993903355,10.7222222222222,8.33979595783001,0.150860560067423,10.1936985365045,-4.81878399378548,-8.12013494977629,0.343618091928013,1.87016887541181,-0.597200240517302,8.33577999424554,5004.32161742582,95832.8792727277,-192.304166158099,-3657.44126135082,0.0654192983771623
0.8,0.512216388025957,5.06020062131823,3626.82,11.1841970232446,10.7638888888889,10.1871039943778,-0.823693526593097,10.2117145115304,-4.48649961150117,-9.79670577066267,0.29931287643476,2.77705881056435,-0.119212179732975,10.1870790446886,4969.38880591339,95472.5481398603,176.250802812326,-3496.3254131427,0.0814350528630065
0.9,0.349238486182038,6.08336259773445,3626.38,11.1605842258065,10.8972222222222,10.876186183023,-1.8772716905086,10.211432624373,-4.09403651903924,-10.4613515040837,0.00696382260488388,2.97514740827447,0.674655317057918,10.8666092012829,5004.35375832002,95134.4255664337,659.136404827751,-3292.86283306473,0.0871496460479933
1,0.0931308804416341,7.12876472845603,3626.04,11.2556361986275,11.125,10.5533137459146,-2.90106132254432,10.2154713459352,-3.73059440559643,-10.2694842006256,-0.555837534964374,2.36667908841393,1.35799886995954,10.4979778429137,5132.43710926124,94819.6823496502,1143.1219641001,-3093.63701566462,0.0826081733713316
1.1,-0.240585641315111,8.16304794624051,3625.7,11.4507972185991,11.2777777777778,10.1535175907616,-3.90173772647462,10.1527783416546,-3.580264180268,-10.0086085105096,-1.21301873595896,1.20426770091727,1.95827924670913,9.99104446877794,5292.8735430741,94520.7997762241,1605.80677607214,-2938.48375014191,0.0759825099107557
1.2,-0.667432288127612,9.11948180515729,3625.33,11.6749167542241,11.1916666666667,9.90261973794796,-4.82730744775274,10.0018362194911,-3.60056332556575,-9.72308100985885,-1.82979637225199,0.418830020667412,2.32352438160517,9.61758093714148,5458.13453146949,94235.8570069938,2033.0685612624,-2841.9880740697,0.0706229502043077
1.3,-1.18740778291047,10.1203984444957,3624.96,11.8909817790895,11.5694444444444,9.72063117845892,-5.76658229610083,9.73345945342081,-3.66083916084127,-9.37956687522804,-2.5422972297982,0.226098509753953,2.39803470680848,9.39962712765142,5626.22270822934,93955.9633006993,2169.20738546677,-2792.5940365459,0.0666230529100504
1.4,-1.81603599797534,11.1101961292449,3624.59,12.1371196925373,12.0777777777778,9.47158664524537,-6.71107137946262,9.44516505249279,-3.61386946387151,-8.8977139624465,-3.16629956445767,0.718461473560172,2.24192775824272,9.1912647565949,5858.39531635492,93680.7710769234,2112.17615907708,-2742.3410690009,0.0624699619797308
1.5,-2.54555331463991,12.0443849093446,3624.2,12.4152356534864,12.3083333333333,8.98398645131858,-7.62660122937241,9.17214413272809,-3.44162781662934,-8.16062152427009,-3.39235576706377,1.61498954942899,2.05911815619718,8.74817617417219,6149.03346324518,93405.3593286717,2046.41358573088,-2653.57142778038,0.0567337404360478
1.6,-3.33715881472477,12.9229695407882,3623.89,12.6050990202372,12.3944444444444,8.18512332764003,-8.38692787689802,8.83420688177282,-3.24110334110695,-7.18158809618739,-3.19618880959744,2.28153750764274,1.95166807882619,7.96292241399786,6345.02916919669,93139.734713287,2009.97016052949,-2511.60018485074,0.0500290382921033
1.7,-4.21413334933645,13.7681902128833,3623.59,12.7050662861567,12.6111111111111,6.98501954295574,-8.99987664336299,8.43539185388032,-3.04386169386439,-5.98638245861038,-2.66909172099333,2.414471465899,1.88999815980056,6.7457694893865,6439.69663589803,92890.4829650353,2000.81879576276,-2333.21984677428,0.0416585115885984
1.8,-5.1454313094259,14.635651570534,3623.31,12.8733651621174,12.9694444444444,5.43379203744465,-9.54078119803202,8.19088871126153,-2.75796425796712,-4.74492806970904,-2.01256550227277,1.72085258478046,1.86738822642433,5.13499035816096,6634.41364600487,92668.5620139862,1992.12295026294,-2183.82884998569,0.030791271010444
1.9,-6.13105697585575,15.4475085077985,3623,13.1014487344796,13.1111111111111,3.83945130506432,-9.95993528857195,8.10365668402458,-2.60353535353766,-3.59992844664083,-1.30190716820759,0.294854588561734,1.87286015449255,3.36669048394262,6888.36271416519,92459.9954685313,2056.60763715647,-2126.14258953211,0.0195264968706824
2,-7.10891929447443,16.2148784286754,3622.73,13.3059264723497,12.8611111111111,3.07057101155573,-10.2676971146266,8.03796229947222,-2.64825174825364,-2.55429303574673,-0.647927756470486,-1.57612913396626,1.89334242456603,2.37037777684771,7114.37576712077,92254.0083356643,2107.23221784033,-2195.33014719476,0.0136537598841515
2.1,-8.15663101270032,17.0156143298093,3622.49,13.4598284980036,13.2694444444444,3.76293462843996,-10.4453722712077,7.99272607231507,-2.85963480963754,-1.35267484328357,-0.234732045719747,-3.50354800922902,1.65469502125479,3.31718121894761,7292.98783213389,92030.4958321677,1765.22862623985,-2397.84641530847,0.018654584838995
2.2,-9.2353857791795,17.8497143985863,3622.25,13.5938347990176,13.6388888888889,4.71150666015483,-10.497664344183,7.95440146664484,-3.36435508935807,0.151635259403271,0.0256316572308598,-4.70899615363367,1.06333524166416,4.5836146586236,7410.56602655178,91772.6277482524,896.201689492417,-2694.81296819614,0.0248384043166353
2.3,-10.2520508664407,18.6615694452234,3621.84,13.7008200513176,13.4972222222222,4.9853101028165,-10.4344484332917,7.97222339680912,-3.90876068376283,1.96708571878334,0.524854160482495,-4.55065036081955,0.105555969066631,4.9843086327834,7490.10109547668,91485.5263216787,-271.947100273638,-3021.06896017697,0.0265522715993992
2.4,-11.284239688005,19.428941255194,3621.42,13.6890872354579,13.425,5.4774020627138,-10.1691618005795,8.05003680905295,-4.37905982906194,4.17964083390993,1.32276789462866,-3.28372059607295,-1.27660116514948,5.28322612477701,7437.30244948078,91172.5210069936,-1673.04481858186,-3303.40367515963,0.028424818400841
2.5,-12.2776214293936,20.2407961416694,3620.94,13.4614924603826,13.3472222222222,7.18002319713337,-9.6173361639595,8.18818761066567,-4.65534188034308,6.7432732013779,2.11934045925617,-1.26071236240145,-3.09250411828926,6.45506104598486,7166.74697487515,90827.263888112,-3243.95735347191,-3477.03628474136,0.0357587331371461
2.6,-13.2089185285918,21.0526527804308,3620.43,13.030853472967,13.1361111111111,9.91489811038508,-8.80767781700123,8.44215304067337,-4.57799145299446,9.49198790722263,2.71491686403565,0.914656509205403,-4.97817871154317,8.6914782395928,6753.35139890149,90470.6829650352,-4673.80981350169,-3508.73613640508,0.0504970158014996
2.7,-14.0703678892849,21.9201162722221,3620.05,12.493745486379,12.8194444444444,12.5819171483558,-7.75810992414661,8.7875641040371,-4.32251359751628,12.0055859975396,2.87833154143572,2.42605678444383,-6.26984089472416,11.1369535465365,6247.96711414855,90114.4862097904,-5597.46662893965,-3401.8726764146,0.0698838363107523
2.8,-14.7688375902562,22.8431836842626,3619.63,11.8758535252773,12.2916666666667,14.2544963603004,-6.4569474970301,9.09931720835971,-4.06769619269762,13.6691078971121,2.65047956847896,3.05304992425641,-6.4468660770428,12.9152499902805,5647.98673570205,89782.1627412593,-5653.79273398488,-3208.0876730726,0.0901424628452125
2.9,-15.3353748490323,23.7551316325371,3619.21,11.2053486499486,11.6277777777778,14.592686111074,-4.99249092254596,9.31430906059821,-3.72538850039273,14.1690168061648,2.14854472892966,2.75121904448581,-5.44167253029448,13.5947607691607,5048.10370748014,89476.090741259,-4880.19913363961,-2990.62081307989,0.107837937739263
